12;61;2;9;950470;629;ul.;Balicka;;2017-10-20
12;61;4;9;950960;631;ul.;Balickiego;Stanisława;2017-10-20
12;61;5;9;951327;639;ul.;Balladyny;;2017-10-20
12;61;2;9;950470;656;ul.;Bałtycka;;2017-10-20
12;61;4;9;950960;661;ul.;Bałuckiego;Michała;2017-10-20
12;61;2;9;950470;666;ul.;Banacha;Stefana;2017-10-20
12;61;4;9;950960;669;ul.;Banachiewicza;Tadeusza;2017-10-20
12;61;2;9;950470;681;ul.;Bandtkiego;Jerzego Samuela;2017-10-20
12;61;5;9;951327;686;ul.;Bandurskiego;ks. bp. Władysława;2017-10-20
12;61;2;9;950470;706;ul.;Baranieckiego;Adriana;2017-10-20
12;61;4;9;950960;727;ul.;Barbary;;2017-10-20
12;61;3;9;950718;750;ul.;Bardosa;;2017-10-20
12;61;4;9;950960;752;ul.;Bardowskiego;Piotra;2017-10-20
12;61;5;9;951327;36636;rondo;Barei;Stanisława;2017-10-20
12;61;4;9;950960;777;ul.;Barska;;2017-10-20
12;61;4;9;950960;31749;ul.;Bartla;prof. Wojciecha Marii;2017-10-20
12;61;3;9;950718;801;ul.;Bartnicza;;2017-10-20
12;61;4;9;950960;802;ul.;Bartników;;2017-10-20
12;61;5;9;951327;807;ul.;Bartosza;;2017-10-20
12;61;4;9;950960;822;ul.;Barty;płk.;2017-10-20
12;61;3;9;950718;831;ul.;Barwinkowa;;2017-10-20
12;61;3;9;950718;834;ul.;Barwna;;2017-10-20
12;61;4;9;950960;836;ul.;Barycka;;2017-10-20
12;61;4;9;950960;36704;ul.;Barycza;Henryka;2017-10-20
12;61;4;9;950960;858;ul.;Bastionowa;;2017-10-20
12;61;5;9;951327;861;ul.;Basztowa;;2017-10-20
12;61;4;9;950960;868;ul.;Batalionów Chłopskich;;2017-10-20
12;61;3;9;950718;872;ul.;"Batalionu ""Parasol""";;2017-10-20
12;61;2;9;950470;875;ul.;"Batalionu ""Skała"" AK";;2017-10-20
12;61;3;9;950718;877;ul.;"Batalionu ""Zośka""";;2017-10-20
12;61;4;9;950960;883;ul.;Batki;Mariana;2017-10-20
12;61;2;9;950470;896;ul.;Batowicka;;2017-10-20
12;61;5;9;951327;907;pl.;Bawół;;2017-10-20
12;61;4;9;950960;910;ul.;Bazarowa;;2017-10-20
12;61;3;9;950718;29923;ul.;Baziaka;Eugeniusza;2017-10-20
12;61;2;9;950470;921;ul.;Bażancia;;2017-10-20
12;61;4;9;950960;34369;ul.;Bażanki;Kaspra;2017-10-20
12;61;2;9;950470;943;ul.;Bąkowskiego;Klemensa;2017-10-20
12;61;2;9;950470;953;ul.;Becka;Józefa;2017-10-20
12;61;4;9;950960;956;ul.;Bednarska;;2017-10-20
12;61;4;9;950960;958;park;Bednarskiego;;2017-10-20
12;61;5;9;951327;36996;al.;Beliny-Prażmowskiego;płk. Władysława;2017-10-20
12;61;4;9;950960;985;ul.;Bellerta;Józefa;2017-10-20
12;61;2;9;950470;991;ul.;Belwederczyków;;2017-10-20
12;61;4;9;950960;1005;ul.;Bełzy;Władysława;2017-10-20
12;61;5;9;951327;1014;ul.;Bema;gen. Józefa;2017-10-20
12;61;4;9;950960;1018;ul.;Benedykta;św.;2017-10-20
12;61;2;9;950470;1020;ul.;Benedyktowicza;Ludomira;2017-10-20
12;61;4;9;950960;1023;ul.;Benedyktyńska;;2017-10-20
12;61;2;9;950470;1034;ul.;Beniowskiego;Maurycego;2017-10-20
12;61;2;9;950470;1044;ul.;Berberysowa;;2017-10-20
12;61;4;9;950960;1048;ul.;Berdyczowska;;2017-10-20
12;61;2;9;950470;1052;ul.;Berenta;Wacława;2017-10-20
12;61;5;9;951327;1087;ul.;Bernardyńska;;2017-10-20
12;61;5;9;951327;1088;pl.;Bernardyński;;2017-10-20
12;61;2;9;950470;1098;ul.;Berwińskiego;Ryszarda;2017-10-20
12;61;4;9;950960;1103;ul.;Beskidzka;;2017-10-20
12;61;3;9;950718;28981;ul.;Betlejemska;;2017-10-20
12;61;3;9;950718;1114;ul.;Betonowa;;2017-10-20
12;61;5;9;951327;1127;ul.;Będzińska;;2017-10-20
12;61;2;9;950470;1132;ul.;Biała;;2017-10-20
12;61;4;9;950960;1135;ul.;Biała Droga;;2017-10-20
12;61;2;9;950470;37206;ul.;Białe Wzgórze;;2017-10-20
12;61;2;9;950470;1180;ul.;Białoprądnicka;;2017-10-20
12;61;4;9;950960;1182;ul.;Białoruska;;2017-10-20
12;61;4;9;950960;1184;ul.;Białostocka;;2017-10-20
12;61;5;9;951327;27038;ul.;Białych Brzóz;;2017-10-20
12;61;2;9;950470;1207;ul.;Bibicka;;2017-10-20
12;61;2;9;950470;1239;ul.;Bielaka;Franciszka;2017-10-20
12;61;2;9;950470;1244;ul.;Bielańska;;2017-10-20
12;61;2;9;950470;27649;ul.;Bielańskiego;inż. Adama;2017-10-20
12;61;4;9;950960;1280;ul.;Bielskiego;Marcina;2017-10-20
12;61;4;9;950960;30683;ul.;Bieniarzówny;prof. Janiny;2017-10-20
12;61;3;9;950718;1290;ul.;Bieńczycka;;2017-10-20
12;61;3;9;950718;28800;pl.;Bieńczycki Plac Targowy;;2017-10-20
12;61;4;9;950960;1298;ul.;Bierkowskiego;Ludwika;2017-10-20
12;61;2;9;950470;1305;ul.;Biernackiego;Edmunda;2017-10-20
12;61;4;9;950960;1311;ul.;Biernata z Lublina;;2017-10-20
12;61;4;9;950960;28683;ul.;Biesiadna;;2017-10-20
12;61;4;9;950960;1326;ul.;Bieszczadzka;;2017-10-20
12;61;4;9;950960;1329;ul.;Bieżanowska;;2017-10-20
12;61;4;9;950960;30254;ul.;Billewiczów;;2017-10-20
12;61;3;9;950718;29942;ul.;Birkuta;Mateusza;2017-10-20
12;61;5;9;951327;1363;ul.;Biskupia;;2017-10-20
12;61;4;9;950960;1368;ul.;Biskupińska;;2017-10-20
12;61;5;9;951327;1374;ul.;Bitschana;Jurka;2017-10-20
12;61;3;9;950718;1378;ul.;Bitwy nad Bzurą;;2017-10-20
12;61;3;9;950718;1391;ul.;Biwakowa;;2017-10-20
12;61;4;9;950960;1395;ul.;Blacharska;;2017-10-20
12;61;5;9;951327;1397;ul.;Blachnickiego;ks. Franciszka;2017-10-20
12;61;5;9;951327;1409;ul.;Blich;;2017-10-20
12;61;2;9;950470;1413;ul.;Bliska;;2017-10-20
12;61;3;9;950718;1427;ul.;Blokowa;;2017-10-20
12;61;4;9;950960;1430;ul.;Bluszczowa;;2017-10-20
12;61;4;9;950960;1442;ul.;Bławatkowa;;2017-10-20
12;61;5;9;951327;1458;ul.;Błękitna;;2017-10-20
12;61;3;9;950718;1467;pl.;Błonie-Beszcz;;2017-10-20
12;61;4;9;950960;1473;ul.;Błotna;;2017-10-20
12;61;4;9;950960;28294;ul.;Błotniska;;2017-10-20
12;61;5;9;951327;1485;ul.;Boboli;św. Andrzeja;2017-10-20
12;61;4;9;950960;1492;ul.;Bobrowa;;2017-10-20
12;61;5;9;951327;1498;ul.;Bobrowskiego;Stefana;2017-10-20
12;61;2;9;950470;1503;ul.;Bobrzeckiej;Marii;2017-10-20
12;61;4;9;950960;32837;ul.;Bobrzyńskiego;prof. Michała;2017-10-20
12;61;4;9;950960;1505;ul.;Bochenka;Adama;2017-10-20
12;61;5;9;951327;1506;ul.;Bocheńska;;2017-10-20
12;61;4;9;950960;29934;ul.;Bocheńskiego;o. Józefa;2017-10-20
12;61;4;9;950960;33373;ul.;Bochnaka;prof. Adama;2017-10-20
12;61;2;9;950470;1516;ul.;Bociana;;2017-10-20
12;61;4;9;950960;1528;ul.;Boczna;;2017-10-20
12;61;4;9;950960;1546;ul.;Bocznica;;2017-10-20
12;61;2;9;950470;1557;ul.;Bodziszkowa;;2017-10-20
12;61;4;9;950960;1558;ul.;Bodzowska;;2017-10-20
12;61;4;9;950960;35329;ul.;Bogdanowicza;Karola;2017-10-20
12;61;4;9;950960;1567;ul.;Bogdanowskiego;Wincentego;2017-10-20
12;61;4;9;950960;1579;ul.;Bogucianka;;2017-10-20
12;61;4;9;950960;1580;ul.;Bogucicka;;2017-10-20
12;61;5;9;951327;1608;ul.;Bogusławskiego;Wojciecha;2017-10-20
12;61;3;9;950718;30659;ul.;Bogusza;Józefa;2017-10-20
12;61;3;9;950718;1615;ul.;Boguszówka;;2017-10-20
12;61;4;9;950960;1636;pl.;Bohaterów Getta;;2017-10-20
12;61;5;9;951327;1682;ul.;Bohaterów Wietnamu;;2017-10-20
12;61;3;9;950718;1686;os.;Bohaterów Września;;2017-10-20
12;61;3;9;950718;1695;ul.;Bohomolca;Franciszka;2017-10-20
12;61;5;9;951327;1695;ul.;Bohomolca;Franciszka;2017-10-20
12;61;4;9;950960;32836;ul.;Bojanówka;;2017-10-20
12;61;4;9;950960;1716;ul.;Bojki;Jakuba;2017-10-20
12;61;5;9;951327;1742;ul.;Bolesława Chrobrego;;2017-10-20
12;61;3;9;950718;1749;ul.;Bolesława Krzywoustego;;2017-10-20
12;61;4;9;950960;1755;ul.;Bolesława Śmiałego;;2017-10-20
12;61;3;9;950718;1758;ul.;Bolesława Wstydliwego;;2017-10-20
12;61;4;9;950960;1791;ul.;Bonarka;;2017-10-20
12;61;5;9;951327;1793;ul.;Bonerowska;;2017-10-20
12;61;5;9;951327;1797;ul.;Bonifraterska;;2017-10-20
12;61;3;9;950718;10000;ul.;Bony;Królowej;2017-10-20
12;61;3;9;950718;1810;al.;Bora-Komorowskiego;gen. Tadeusza;2017-10-20
12;61;5;9;951327;1810;al.;Bora-Komorowskiego;gen. Tadeusza;2017-10-20
12;61;4;9;950960;1814;ul.;Boratyńskiego;Czesława;2017-10-20
12;61;2;9;950470;1828;ul.;"Borelowskiego ""Lelewela""";Marcina;2017-10-20
12;61;4;9;950960;1835;ul.;Borkowska;;2017-10-20
12;61;4;9;950960;30670;ul.;Borkowskie Błonia;;2017-10-20
12;61;2;9;950470;1846;ul.;Borowego;Piotra;2017-10-20
12;61;5;9;951327;40934;ul.;Borowickiej;Iwony;2017-10-20
12;61;4;9;950960;1861;ul.;Borowinowa;;2017-10-20
12;61;2;9;950470;1871;ul.;Borówczana;;2017-10-20
12;61;4;9;950960;1876;ul.;Borsucza;;2017-10-20
12;61;3;9;950718;1890;ul.;Boruty-Spiechowicza;gen. Mieczysława;2017-10-20
12;61;5;9;951327;1912;ul.;Bosacka;;2017-10-20
12;61;5;9;951327;1913;ul.;Bosaków;;2017-10-20
12;61;5;9;951327;1920;ul.;Botaniczna;;2017-10-20
12;61;4;9;950960;33375;ul.;Botewa;Christo;2017-10-20
12;61;2;9;950470;1929;ul.;Boya-Żeleńskiego;Tadeusza;2017-10-20
12;61;5;9;951327;1930;ul.;Boznańskiej;Olgi;2017-10-20
12;61;5;9;951327;1935;ul.;Bożego Ciała;;2017-10-20
12;61;4;9;950960;35326;ul.;Bożego Miłosierdzia;Do Sanktuarium;2017-10-20
12;61;5;9;951327;1936;ul.;Bożego Miłosierdzia;;2017-10-20
12;61;3;9;950718;1949;ul.;Bożywoja;;2017-10-20
12;61;4;9;950960;1951;ul.;Bór;;2017-10-20
12;61;5;9;951327;2009;ul.;Bracka;;2017-10-20
12;61;4;9;950960;2030;ul.;Brandla;Konstantego;2017-10-20
12;61;3;9;950718;2038;ul.;Branicka;;2017-10-20
12;61;4;9;950960;2048;ul.;Braterska;;2017-10-20
12;61;4;9;950960;2051;ul.;Braterstwa Broni;;2017-10-20
12;61;5;9;951327;2056;ul.;Bratkowa;;2017-10-20
12;61;2;9;950470;2063;ul.;Bratysławska;;2017-10-20
12;61;2;9;950470;2070;ul.;Brązownicza;;2017-10-20
12;61;5;9;951327;2092;ul.;Brodowicza;Józefa;2017-10-20
12;61;4;9;950960;2104;ul.;Brodzińskiego;Kazimierza;2017-10-20
12;61;5;9;951327;2106;ul.;Brogi;;2017-10-20
12;61;3;9;950718;2125;ul.;Broniewskiego;Władysława;2017-10-20
12;61;2;9;950470;28281;ul.;Bronisławy;św.;2017-10-20
12;61;2;9;950470;2138;os.;Bronowice Nowe;;2017-10-20
12;61;2;9;950470;2139;ul.;Bronowicka;;2017-10-20
12;61;4;9;950960;2149;ul.;Browarniana;;2017-10-20
12;61;4;9;950960;2161;ul.;Brożka;Jana;2017-10-20
12;61;4;9;950960;28632;ul.;Brücknera;Aleksandra;2017-10-20
12;61;3;9;950718;28982;ul.;Bruśnicka;;2017-10-20
12;61;2;9;950470;2192;ul.;Bruzdowa;;2017-10-20
12;61;4;9;950960;2222;ul.;Brzask;;2017-10-20
12;61;5;9;951327;2225;ul.;Brzechwy;Jana;2017-10-20
12;61;2;9;950470;2229;ul.;Brzegowa;;2017-10-20
12;61;3;9;950718;2230;ul.;Brzeska;;2017-10-20
12;61;2;9;950470;2250;ul.;Brzezińskiego;Piotra;2017-10-20
12;61;5;9;951327;2276;ul.;Brzozowa;;2017-10-20
12;61;2;9;950470;2283;ul.;Brzozowskiego;Stanisława;2017-10-20
12;61;2;9;950470;2342;ul.;Budryka;Witolda;2017-10-20
12;61;2;9;950470;2343;ul.;Budrysów;;2017-10-20
12;61;3;9;950718;2353;ul.;Budziszyńska;;2017-10-20
12;61;4;9;950960;2367;ul.;Bugaj;;2017-10-20
12;61;4;9;950960;2375;ul.;Bujaka;Franciszka;2017-10-20
12;61;5;9;951327;2385;ul.;Bujwida;Odona;2017-10-20
12;61;2;9;950470;2386;ul.;Bukietowa;;2017-10-20
12;61;4;9;950960;2387;ul.;Bukowa;;2017-10-20
12;61;3;9;950718;2407;ul.;Bukszpanowa;;2017-10-20
12;61;2;9;950470;2408;ul.;Bularnia;;2017-10-20
12;61;5;9;951327;2416;;Bulwar Czerwieński;;2017-10-20
12;61;5;9;951327;2418;;Bulwar Inflancki;;2017-10-20
12;61;5;9;951327;2419;;Bulwar Kurlandzki;;2017-10-20
12;61;4;9;950960;46929;;Bulwar Lotników Alianckich;;2017-10-20
12;61;4;9;950960;2421;;Bulwar Podolski;;2017-10-20
12;61;4;9;950960;29292;;Bulwar Poleski;;2017-10-20
12;61;2;9;950470;2422;;Bulwar Rodła;;2017-10-20
12;61;4;9;950960;2426;;Bulwar Wołyński;;2017-10-20
12;61;3;9;950718;2428;ul.;Bulwarowa;;2017-10-20
12;61;4;9;950960;2436;ul.;Bułgarska;;2017-10-20
12;61;4;9;950960;2437;ul.;Bułhaka;Jana;2017-10-20
12;61;4;9;950960;30911;ul.;Bunscha;Karola;2017-10-20
12;61;4;9;950960;2440;ul.;Buraczana;;2017-10-20
12;61;4;9;950960;29931;ul.;Burgundzka;;2017-10-20
12;61;2;9;950470;2462;ul.;Bursztynowa;;2017-10-20
12;61;3;9;950718;2472;ul.;Burzowa;;2017-10-20
12;61;2;9;950470;28977;ul.;Buszka;Jana;2017-10-20
12;61;4;9;950960;29932;ul.;Butrymów;;2017-10-20
12;61;2;9;950470;2498;ul.;Bydgoska;;2017-10-20
12;61;4;9;950960;2513;ul.;Bystra;;2017-10-20
12;61;3;9;950718;2514;ul.;Bystronia;Jana Stanisława;2017-10-20
12;61;2;9;950470;2528;ul.;Bytomska;;2017-10-20
12;61;2;9;950470;2539;ul.;Bzymka-Strzałkowskiego;Edwarda;2017-10-20
12;61;4;9;950960;2559;ul.;Cechowa;;2017-10-20
12;61;2;9;950470;2566;ul.;Cedrowa;;2017-10-20
12;61;3;9;950718;2570;ul.;Cedyńska;;2017-10-20
12;61;4;9;950960;2580;ul.;Cegielniana;;2017-10-20
12;61;4;9;950960;2589;ul.;Ceglarska;;2017-10-20
12;61;3;9;950718;30660;ul.;Celakówny;Rozalii;2017-10-20
12;61;5;9;951327;2597;ul.;Celarowska;;2017-10-20
12;61;4;9;950960;2602;ul.;Celna;;2017-10-20
12;61;3;9;950718;2609;ul.;Cementowa;;2017-10-20
12;61;4;9;950960;30681;ul.;Centkiewiczów;;2017-10-20
12;61;3;9;950718;2614;ul.;Centralna;;2017-10-20
12;61;3;9;950718;37021;pl.;Centralny im. Ronalda Reagana;;2017-10-20
12;61;3;9;950718;2619;os.;Centrum A;;2017-10-20
12;61;3;9;950718;2620;os.;Centrum B;;2017-10-20
12;61;3;9;950718;2621;os.;Centrum C;;2017-10-20
12;61;3;9;950718;2622;os.;Centrum D;;2017-10-20
12;61;3;9;950718;2623;os.;Centrum E;;2017-10-20
12;61;3;9;950718;2633;ul.;Cerchów;Maksymiliana i Stanisława;2017-10-20
12;61;4;9;950960;30671;ul.;Cesarza;Benedykta;2017-10-20
12;61;2;9;950470;2657;ul.;Chabrowa;;2017-10-20
12;61;4;9;950960;2663;ul.;Chałubińskiego;Tytusa;2017-10-20
12;61;3;9;950718;2666;ul.;Chałupki;;2017-10-20
12;61;5;9;951327;2668;ul.;Chałupnika;Kazimierza;2017-10-20
12;61;4;9;950960;28295;ul.;Chanieckiej;Heleny;2017-10-20
12;61;2;9;950470;2706;ul.;Chełmońskiego;Józefa;2017-10-20
12;61;2;9;950470;48379;ul.;Chełmońskiego - Deptak;Józefa;2017-10-20
12;61;2;9;950470;2709;ul.;Chełmska;;2017-10-20
12;61;4;9;950960;2715;ul.;Chęcińska;;2017-10-20
12;61;4;9;950960;2722;ul.;Chlebiczna;;2017-10-20
12;61;5;9;951327;2724;ul.;Chlebowa;;2017-10-20
12;61;4;9;950960;2739;ul.;Chłodna;;2017-10-20
12;61;5;9;951327;2746;ul.;Chłopickiego;gen. Józefa;2017-10-20
12;61;4;9;950960;2750;ul.;Chłopska;;2017-10-20
12;61;2;9;950470;2752;ul.;Chmiela;Adama;2017-10-20
12;61;4;9;950960;33056;ul.;                    ;;2017-10-20
12;61;4;9;950960;2768;ul.;Chmielna;;2017-10-20
12;61;5;9;951327;2775;ul.;Chmielowskiego;Adama;2017-10-20
12;61;2;9;950470;2776;ul.;Chmurna;;2017-10-20
12;61;4;9;950960;2782;ul.;Chochołowska;;2017-10-20
12;61;2;9;950470;2790;ul.;Chocimska;;2017-10-20
12;61;5;9;951327;2801;ul.;Chodkiewicza;Jana Karola;2017-10-20
12;61;2;9;950470;2808;ul.;Chodowieckiego;Daniela;2017-10-20
12;61;4;9;950960;2826;ul.; ;;2017-10-20
12;61;2;9;950470;2849;ul.;Chopina;Fryderyka;2017-10-20
12;61;4;9;950960;2863;ul.;Chorzowska;;2017-10-20
12;61;4;9;950960;2912;ul.;Chrzanowskiego;Ignacego;2017-10-20
12;61;2;9;950470;2947;ul.;Chwistka;Leona;2017-10-20
12;61;2;9;950470;49117;ul.;Chylińskiego;prof. Zygmunta;2017-10-20
12;61;4;9;950960;2964;ul.;Ciasna;;2017-10-20
12;61;2;9;950470;2974;ul.;Cicha;;2017-10-20
12;61;3;9;950718;31112;ul.;Cichociemnych AK;;2017-10-20
12;61;2;9;950470;2985;ul.;Cichy Kącik;;2017-10-20
12;61;4;9;950960;2994;ul.;Ciechanowska;;2017-10-20
12;61;2;9;950470;2995;ul.;Ciechanowskiego;Stanisława;2017-10-20
12;61;4;9;950960;2997;ul.;Ciechocińska;;2017-10-20
12;61;3;9;950718;28288;ul.;Ciekowiec;;2017-10-20
12;61;5;9;951327;3015;ul.;Ciemna;;2017-10-20
12;61;3;9;950718;3018;ul.;Cienista;;2017-10-20
12;61;5;9;951327;3029;ul.;Cieplińskiego;Łukasza;2017-10-20
12;61;4;9;950960;3032;ul.;Ciepła;;2017-10-20
12;61;3;9;950718;3034;ul.;Ciepłownicza;;2017-10-20
12;61;4;9;950960;3048;ul.;Ciesielska;;2017-10-20
12;61;2;9;950470;3061;ul.;Cieszyńska;;2017-10-20
12;61;3;9;950718;37656;ul.;Cieślewskiego;Ernesta;2017-10-20
12;61;5;9;951327;37656;ul.;Cieślewskiego;Ernesta;2017-10-20
12;61;3;9;950718;39224;ul.;Cieślińskiej-Brzeskiej;Haliny;2017-10-20
12;61;4;9;950960;3084;ul.;Ciołkosza;Adama;2017-10-20
12;61;5;9;951327;3089;ul.;Ciołkowskiego;Konstantego;2017-10-20
12;61;2;9;950470;3098;ul.;Cisowa;;2017-10-20
12;61;5;9;951327;3122;ul.;Combrowa;;2017-10-20
12;61;2;9;950470;3124;ul.;Conrada;Josepha;2017-10-20
12;61;3;9;950718;3143;ul.;Cuplowa;;2017-10-20
12;61;5;9;951327;3157;ul.;Cybulskiego;Napoleona;2017-10-20
12;61;2;9;950470;3170;ul.;Cygańska;;2017-10-20
12;61;3;9;950718;3192;ul.;Cyprysów;;2017-10-20
12;61;5;9;951327;3206;ul.;Cystersów;;2017-10-20
12;61;4;9;950960;3221;ul.;Czackiego;Tadeusza;2017-10-20
12;61;2;9;950470;3224;ul.;Czajek;;2017-10-20
12;61;4;9;950960;3233;ul.;Czajkowskiego;Józefa;2017-10-20
12;61;4;9;950960;3236;ul.;Czajna;;2017-10-20
12;61;2;9;950470;3242;ul.;Czapińskiego;Kazimierza;2017-10-20
12;61;3;9;950718;3247;ul.;Czaplickiego;Władysława;2017-10-20
12;61;5;9;951327;3257;ul.;Czapskich;;2017-10-20
12;61;4;9;950960;3283;ul.;Czarnieckiego;Stefana;2017-10-20
12;61;4;9;950960;3287;ul.;Czarnochowicka;;2017-10-20
12;61;4;9;950960;3291;ul.;Czarnogórska;;2017-10-20
12;61;3;9;950718;3295;ul.;Czarnolaska;;2017-10-20
12;61;2;9;950470;3302;ul.;Czarnowiejska;;2017-10-20
12;61;5;9;951327;3302;ul.;Czarnowiejska;;2017-10-20
12;61;4;9;950960;3315;ul.;Czarodziejska;;2017-10-20
12;61;2;9;950470;3333;ul.;Czecha;Bronisława;2017-10-20
12;61;4;9;950960;3336;ul.;Czechosłowacka;;2017-10-20
12;61;4;9;950960;3344;ul.;Czechowicza;Szymona;2017-10-20
12;61;3;9;950718;27657;ul.;Czeczeńska;;2017-10-20
12;61;4;9;950960;3352;ul.;Czeczotta;Henryka;2017-10-20
12;61;4;9;950960;42273;ul.;Czeczów;Henryka i Karola;2017-10-20
12;61;5;9;951327;42273;ul.;Czeczów;Henryka i Karola;2017-10-20
12;61;2;9;950470;3363;ul.;Czeladnicza;;2017-10-20
12;61;2;9;950470;32311;ul.;Czepca;Błażeja;2017-10-20
12;61;4;9;950960;30684;ul.;Czeppe;prof. Zdzisława;2017-10-20
12;61;2;9;950470;3371;ul.;Czeremchowa;;2017-10-20
12;61;5;9;951327;3376;ul.;Czereśniowa;;2017-10-20
12;61;4;9;950960;3403;ul.;Czerska;;2017-10-20
12;61;4;9;950960;3412;ul.;Czerwiakowskiego;Rafała;2017-10-20
12;61;2;9;950470;3416;ul.;Czerwieńskiego;Bolesława;2017-10-20
12;61;5;9;951327;3425;ul.;Czerwona;;2017-10-20
12;61;4;9;950960;3430;ul.;Czerwone Maki;;2017-10-20
12;61;3;9;950718;3432;ul.;Czerwonego Kapturka;;2017-10-20
12;61;5;9;951327;3435;ul.;Czerwonego Prądnika;;2017-10-20
12;61;4;9;950960;3468;ul.;Czołgistów;;2017-10-20
12;61;4;9;950960;3471;ul.;Czorsztyńska;;2017-10-20
12;61;3;9;950718;41367;ul.;Czuchajowskiego;Bolesława;2017-10-20
12;61;4;9;950960;28998;ul.;Czuchnowskiego;Mariana;2017-10-20
12;61;4;9;950960;3496;ul.;Czwartaków;;2017-10-20
12;61;4;9;950960;28988;ul.;Czyrniańskiego;Emiliana;2017-10-20
12;61;5;9;951327;3513;ul.;Czysta;;2017-10-20
12;61;2;9;950470;3530;ul.;Czyżewskiego;Tytusa;2017-10-20
12;61;4;9;950960;3532;ul.;Czyżówka;;2017-10-20
12;61;2;9;950470;3536;ul.;Czyżyków;;2017-10-20
